GeographyCode,KS101EW0001,KS101EW0002,KS101EW0003,KS101EW0004,KS101EW0005,KS101EW0006,KS101EW0007,KS101EW0008,KS101EW0009,KS101EW0010,KS101EW0011,KS101EW0012
E02001889,8346,4155,4191,8246,100,26,92.82,89.91596639,49.78432782,50.21567218,98.80182123,1.198178768
E02001890,9806,5045,4761,9389,417,121,248.68,39.43220203,51.448093,48.551907,95.74750153,4.25249847
E02001892,10193,4946,5247,10189,4,39,207.09,49.22014583,48.52349652,51.47650348,99.96075738,0.039242617
E02001893,8097,4009,4088,8035,62,68,160.73,50.37640764,49.512165,50.487835,99.2342843,0.765715697
E02001895,7790,3725,4065,7680,110,24,246.34,31.62296014,47.81771502,52.18228498,98.58793325,1.412066752
E02001896,9287,4715,4572,9269,18,73,112.15,82.8087383,50.7698934,49.2301066,99.80618068,0.193819317
E02001897,7596,3957,3639,7521,75,25,187.71,40.46667732,52.09320695,47.90679305,99.01263823,0.987361769
E02001898,6488,3185,3303,6488,0,60,110.01,58.97645669,49.09062885,50.90937115,100,0
E02001899,7866,3796,4070,7755,111,180,230.06,34.19108059,48.25832698,51.74167302,98.58886346,1.411136537
E02001900,6801,3373,3428,6219,582,112,158.61,42.87875922,49.5956477,50.4043523,91.44243494,8.557565064
E02001901,7902,3765,4137,7752,150,129,167.14,47.27773124,47.64616553,52.35383447,98.10174639,1.898253607
E02001902,6101,3013,3088,6101,0,43,113.06,53.96249779,49.38534666,50.61465334,100,0
E02001903,7600,3878,3722,7597,3,61,72.48,104.8565121,51.02631579,48.97368421,99.96052632,0.039473684
E02001904,6939,3430,3509,6808,131,40,238.35,29.11264947,49.43075371,50.56924629,98.1121199,1.887880098
E02001905,9716,4783,4933,6065,3651,187,439.64,22.09989992,49.2280774,50.7719226,62.42280774,37.57719226
E02001906,9315,4458,4857,9315,0,82,184.74,50.422215,47.85829308,52.14170692,100,0
E02001907,9622,4817,4805,9608,14,58,287.92,33.41900528,50.0623571,49.9376429,99.8545001,0.145499896
E02001908,8908,4486,4422,8896,12,37,53.03,167.9803885,50.35922766,49.64077234,99.86528963,0.134710373
E02001909,7986,4095,3891,7941,45,74,86.42,92.40916455,51.27723516,48.72276484,99.4365139,0.563486101
E02001910,7117,3592,3525,7105,12,55,87.96,80.91177808,50.47070395,49.52929605,99.83138963,0.16861037
E02001911,7935,3768,4167,7935,0,52,138.62,57.2428221,47.48582231,52.51417769,100,0
E02001913,7186,3587,3599,7095,91,65,248.74,28.8896036,49.91650431,50.08349569,98.73364876,1.266351239
E02001914,6790,3470,3320,6686,104,97,234.69,28.93178235,51.10456554,48.89543446,98.46833579,1.531664212
E02001915,11507,5722,5785,11339,168,91,193.01,59.61867261,49.72625358,50.27374642,98.54001912,1.459980881
E02001916,8612,4196,4416,8499,113,60,145.69,59.11181275,48.72271249,51.27728751,98.68787738,1.31212262
E02001918,8956,4662,4294,8682,274,118,164.57,54.42061129,52.05448861,47.94551139,96.94059848,3.059401519
E02001919,6689,3419,3270,6520,169,89,109.64,61.00875593,51.11376887,48.88623113,97.4734639,2.526536104
E02001920,7587,3554,4033,7579,8,37,277.86,27.30511769,46.84328457,53.15671543,99.89455648,0.105443522
E02001921,7833,3701,4132,7792,41,67,199.17,39.32821208,47.2488191,52.7511809,99.47657347,0.523426529
E02001922,12650,5895,6755,11409,1241,129,141.84,89.18499718,46.60079051,53.39920949,90.18972332,9.81027668
E02001923,10457,5119,5338,10427,30,116,174.37,59.97017836,48.95285455,51.04714545,99.71311083,0.286889165
E02001924,6456,3185,3271,6449,7,60,115.8,55.75129534,49.33395291,50.66604709,99.89157373,0.10842627
E02001925,6684,3179,3505,6548,136,72,220.93,30.25392658,47.56134051,52.43865949,97.96529025,2.034709755
E02001926,7214,3671,3543,6830,384,90,176.3,40.91888826,50.88716385,49.11283615,94.67701691,5.322983088
E02001927,7702,3663,4039,7634,68,53,152.07,50.64772802,47.55907556,52.44092444,99.11711244,0.882887562
E02001928,6858,3262,3596,6850,8,33,160.75,42.66251944,47.56488772,52.43511228,99.88334791,0.116652085
E02001929,9649,4629,5020,9626,23,55,139.67,69.08427007,47.9738833,52.0261167,99.76163333,0.23836667
E02001930,7858,3881,3977,7845,13,116,128.65,61.08045084,49.38915755,50.61084245,99.8345635,0.165436498
E02001931,7886,3854,4032,7884,2,113,251.43,31.36459452,48.8714177,51.1285823,99.9746386,0.0253614
E02001932,6795,3180,3615,6586,209,40,332.95,20.40846974,46.799117,53.200883,96.92420898,3.075791023
E02001933,7625,3663,3962,7512,113,59,166.01,45.93096801,48.03934426,51.96065574,98.51803279,1.481967213
E02001934,6811,3365,3446,6782,29,68,120.36,56.58856763,49.40537366,50.59462634,99.57421818,0.425781824
E02001935,7839,3733,4106,7811,28,71,196.85,39.82219964,47.62087001,52.37912999,99.64281158,0.357188417
E02001936,6473,3148,3325,6438,35,111,123.33,52.4852023,48.63278233,51.36721767,99.45929245,0.540707554
E02001937,7923,3773,4150,7871,52,67,183.53,43.17005394,47.62085069,52.37914931,99.34368295,0.656317052
E02001938,7726,3715,4011,7560,166,90,185.19,41.7193153,48.08439037,51.91560963,97.85141082,2.148589179
E02001939,5812,2810,3002,5807,5,51,171.82,33.82609708,48.34824501,51.65175499,99.91397109,0.086028906
E02001941,6202,2962,3240,6098,104,29,140.01,44.29683594,47.75878749,52.24121251,98.32312157,1.676878426
E02001942,6767,3231,3536,6673,94,84,115.43,58.62427445,47.74641643,52.25358357,98.61090587,1.389094133
E02001943,6394,3071,3323,6363,31,43,167.97,38.06632137,48.02940256,51.97059744,99.51517047,0.484829528
E02001944,8126,3978,4148,8051,75,53,186.92,43.47314359,48.9539749,51.0460251,99.07703667,0.922963328
E02001945,7784,3707,4077,7777,7,45,160.74,48.42602961,47.62332991,52.37667009,99.91007194,0.089928058
E02001946,7688,3848,3840,7619,69,89,180.24,42.65423879,50.05202914,49.94797086,99.1024974,0.897502601
E02001947,6165,2986,3179,6115,50,25,122.75,50.22403259,48.43471208,51.56528792,99.18896999,0.811030008
E02001948,7433,3670,3763,7387,46,35,125.04,59.44497761,49.37441141,50.62558859,99.38113817,0.618861832
E02001949,5819,2727,3092,5695,124,33,190.5,30.54593176,46.86372229,53.13627771,97.86904966,2.130950335
E02001950,8406,4080,4326,8363,43,53,189.2,44.42917548,48.53675946,51.46324054,99.48846062,0.511539377
E02001951,8217,3975,4242,8200,17,23,161.82,50.77864294,48.37531946,51.62468054,99.79311184,0.206888159
E02001952,8895,4257,4638,8890,5,38,166.67,53.36893262,47.85834739,52.14165261,99.94378865,0.056211355
E02001953,7131,3453,3678,7008,123,66,217.42,32.79827063,48.42238115,51.57761885,98.27513673,1.724863273
E02001954,7812,3726,4086,7784,28,40,184.37,42.37131854,47.69585253,52.30414747,99.64157706,0.358422939
E02001955,6381,3069,3312,6307,74,25,284.65,22.41700334,48.09590973,51.90409027,98.84030716,1.159692838
E02001956,6406,3088,3318,6367,39,57,162.02,39.5383286,48.20480799,51.79519201,99.39119575,0.608804246
E02001957,7912,3891,4021,7889,23,46,134.22,58.94799583,49.17846309,50.82153691,99.70930233,0.290697674
E02001958,7452,3644,3808,7422,30,62,268.69,27.734564,48.89962426,51.10037574,99.59742351,0.40257649
E02001959,6201,3081,3120,6110,91,45,429.11,14.45084011,49.68553459,50.31446541,98.53249476,1.467505241
E02001961,7498,3723,3775,7484,14,37,150.87,49.69841585,49.65324086,50.34675914,99.81328354,0.186716458
E02001962,6034,2871,3163,6017,17,50,143.31,42.10452864,47.58037786,52.41962214,99.71826318,0.281736825
E02001963,5926,2874,3052,5908,18,61,127.58,46.44928672,48.49814377,51.50185623,99.6962538,0.303746203
E02001964,8092,3782,4310,8019,73,39,331.12,24.43827011,46.73751854,53.26248146,99.09787444,0.902125556
E02001965,8019,3873,4146,7977,42,104,225.22,35.60518604,48.29779274,51.70220726,99.47624392,0.523756079
E02001966,6922,3504,3418,6888,34,59,117.3,59.01108269,50.62120774,49.37879226,99.50881248,0.491187518
E02001967,6281,3063,3218,6147,134,85,1634.35,3.843118059,48.76612004,51.23387996,97.86658175,2.133418246
E02001968,7147,3475,3672,7147,0,61,159.2,44.89321608,48.62179936,51.37820064,100,0
E02001969,6377,3039,3338,6332,45,40,92.54,68.9107413,47.65563745,52.34436255,99.29433903,0.705660969
E02001970,5482,2702,2780,5436,46,43,175.74,31.19380904,49.28858081,50.71141919,99.16089019,0.839109814
E02001971,5834,2825,3009,5834,0,68,112.03,52.07533696,48.42303737,51.57696263,100,0
E02001972,10054,5157,4897,9935,119,81,189.42,53.07781649,51.2930177,48.7069823,98.81639149,1.183608514
E02001973,8132,4098,4034,8111,21,57,128.33,63.36787969,50.39350713,49.60649287,99.74176094,0.258239056
E02001974,9472,4563,4909,9436,36,116,204.42,46.33597495,48.17356419,51.82643581,99.61993243,0.380067568
E02001975,7860,3810,4050,7854,6,76,118.76,66.1839003,48.47328244,51.52671756,99.92366412,0.076335878
E02001976,7132,3517,3615,7085,47,77,338.43,21.07378188,49.31295569,50.68704431,99.34099832,0.659001683
E02001977,9014,4705,4309,8818,196,62,147.03,61.30721621,52.19658309,47.80341691,97.82560462,2.174395385
E02001978,6503,3258,3245,6471,32,66,99.83,65.14073926,50.09995387,49.90004613,99.50791942,0.492080578
E02001979,5726,2759,2967,5678,48,69,139.58,41.02306921,48.18372337,51.81627663,99.16171848,0.838281523
E02001980,5996,2948,3048,5972,24,75,137.24,43.68988633,49.16611074,50.83388926,99.59973316,0.400266845
E02001981,11753,6162,5591,10927,826,126,123.66,95.04285945,52.42916702,47.57083298,92.97200715,7.027992853
E02001982,7062,3467,3595,7062,0,77,205.83,34.30986737,49.09374115,50.90625885,100,0
E02001983,7546,3701,3845,7492,54,74,206.6,36.52468538,49.04585211,50.95414789,99.28438908,0.71561092
E02001984,8967,4421,4546,8829,138,80,159.47,56.23001191,49.30299989,50.69700011,98.46102375,1.538976246
E02001985,8453,4610,3843,7370,1083,100,121,69.85950413,54.53685082,45.46314918,87.1879806,12.8120194
E02001986,7597,3677,3920,7503,94,60,199.45,38.0897468,48.40068448,51.59931552,98.76266947,1.237330525
E02001987,5785,3031,2754,5775,10,51,83.45,69.32294787,52.39412273,47.60587727,99.82713915,0.172860847
E02001988,8786,4985,3801,6903,1883,116,218.4,40.22893773,56.73799226,43.26200774,78.56817664,21.43182336
E02001989,5653,2781,2872,5626,27,30,130.24,43.40448403,49.19511764,50.80488236,99.5223775,0.477622501
E02001990,9256,4548,4708,9184,72,119,227.17,40.74481666,49.13569576,50.86430424,99.22212619,0.777873812
E02001991,8515,4262,4253,8379,136,218,334.27,25.47341969,50.05284792,49.94715208,98.40281856,1.597181445
E02001992,9573,4563,5010,9526,47,80,285.82,33.49310755,47.66530868,52.33469132,99.50903583,0.49096417
E02001993,7240,3571,3669,7202,38,87,406.68,17.80269499,49.32320442,50.67679558,99.47513812,0.524861878
E02001994,8159,3954,4205,8099,60,98,137.72,59.24339239,48.4618213,51.5381787,99.26461576,0.735384238
E02001995,6515,3332,3183,6368,147,45,455.54,14.30170786,51.14351497,48.85648503,97.74366846,2.256331543
E02001996,6819,3414,3405,6781,38,37,153.41,44.44951437,50.06599208,49.93400792,99.44273354,0.557266461
E02001997,8526,4189,4337,8510,16,176,216.84,39.31931378,49.13206662,50.86793338,99.81233873,0.187661271
E02001998,5973,2932,3041,5973,0,120,130.98,45.60238204,49.08756069,50.91243931,100,0
E02001999,9398,4784,4614,5935,3463,213,466.78,20.13368182,50.90444775,49.09555225,63.15173441,36.84826559
E02002000,7782,3801,3981,7778,4,29,233.73,33.29482736,48.84348497,51.15651503,99.94859933,0.051400668
E02002001,5951,2935,3016,5944,7,27,199.66,29.80566964,49.31944211,50.68055789,99.88237271,0.11762729
E02002002,7084,3439,3645,7016,68,69,240.15,29.49823027,48.5460192,51.4539808,99.04009034,0.959909656
E02002003,9101,4446,4655,9034,67,53,217.38,41.86677707,48.85177453,51.14822547,99.26381716,0.736182837
E02002004,7518,3626,3892,7431,87,41,168.6,44.59074733,48.23091248,51.76908752,98.84277733,1.157222666
E02002005,8090,3880,4210,8047,43,35,306.04,26.43445301,47.96044499,52.03955501,99.4684796,0.531520396
E02002006,6400,3175,3225,6400,0,34,136.95,46.73238408,49.609375,50.390625,100,0
E02002007,8731,4281,4450,8725,6,53,284.2,30.72132301,49.03218417,50.96781583,99.93127935,0.068720651
E02002008,8329,4126,4203,8220,109,95,217.55,38.28545162,49.53775964,50.46224036,98.69131949,1.308680514
E02002009,6710,3232,3478,6707,3,43,122.54,54.75763016,48.16691505,51.83308495,99.95529061,0.044709389
E02002010,7186,3652,3534,7020,166,51,209.19,34.35154644,50.82104091,49.17895909,97.68995269,2.310047314
E02002011,5864,2832,3032,5789,75,60,321.37,18.24688054,48.2946794,51.7053206,98.72100955,1.27899045
E02002012,7790,3872,3918,7678,112,33,244.46,31.86615397,49.70474968,50.29525032,98.56225931,1.437740693
E02002013,6697,3251,3446,6589,108,88,190.8,35.09958071,48.54412423,51.45587577,98.38733761,1.612662386
E02002014,6929,3407,3522,6865,64,39,207.46,33.39920949,49.17015442,50.82984558,99.07634579,0.923654207
E02002015,6024,3027,2997,5982,42,38,225.69,26.69147946,50.24900398,49.75099602,99.30278884,0.697211155
E02002016,7826,3804,4022,7795,31,29,253.66,30.85232201,48.60720675,51.39279325,99.60388449,0.396115512
E02002017,8279,4144,4135,8146,133,43,243.4,34.01396878,50.05435439,49.94564561,98.39352579,1.606474212
E02002018,9036,4436,4600,9004,32,121,217.17,41.6079569,49.09251881,50.90748119,99.645861,0.354139
E02002019,7857,3902,3955,7857,0,31,259.82,30.24016627,49.66272114,50.33727886,100,0
E02002020,9451,4647,4804,9309,142,67,246.04,38.41245326,49.16940006,50.83059994,98.49751349,1.502486509
E02002021,7315,3735,3580,7249,66,47,291.35,25.10725931,51.05946685,48.94053315,99.09774436,0.902255639
E02002022,8324,4035,4289,8280,44,50,205.25,40.55542022,48.47429121,51.52570879,99.47140798,0.528592023
E02002023,5339,2624,2715,5339,0,37,91.19,58.54808641,49.14778048,50.85221952,100,0
E02002024,8536,4166,4370,8488,48,38,219.92,38.81411422,48.80506092,51.19493908,99.43767573,0.562324274
E02002025,7961,3925,4036,7943,18,48,220.88,36.04219486,49.3028514,50.6971486,99.77389775,0.226102248
E02002026,7087,3547,3540,7087,0,57,156.79,45.20058677,50.0493862,49.9506138,100,0
E02002027,5659,2806,2853,5659,0,72,119.64,47.30023404,49.58473228,50.41526772,100,0
E02002028,5846,2795,3051,5781,65,49,125.15,46.71194567,47.8104687,52.1895313,98.88812863,1.111871365
E02002029,5876,2838,3038,5846,30,82,190.19,30.89542037,48.29816201,51.70183799,99.4894486,0.510551396
E02002030,6274,3045,3229,6220,54,48,172.1,36.4555491,48.53363086,51.46636914,99.13930507,0.860694931
E02002031,6005,3007,2998,5914,91,51,180.27,33.31114439,50.07493755,49.92506245,98.48459617,1.51540383
E02002032,9940,4809,5131,9910,30,58,259.87,38.24989418,48.38028169,51.61971831,99.69818913,0.301810865
E02002033,7455,3654,3801,7446,9,76,288.89,25.80566998,49.01408451,50.98591549,99.87927565,0.120724346
E02002034,8113,4066,4047,8053,60,110,179.24,45.26333408,50.11709602,49.88290398,99.2604462,0.739553803
E02002035,6145,2990,3155,6065,80,80,513.55,11.96572875,48.65744508,51.34255492,98.69812856,1.30187144
E02002036,6575,3314,3261,6560,15,27,229.02,28.70928303,50.40304183,49.59695817,99.77186312,0.228136882
E02002037,5874,2862,3012,5859,15,77,152.16,38.60410095,48.72318693,51.27681307,99.74463739,0.255362615
E02002038,9410,4629,4781,9377,33,94,202.54,46.45995853,49.19234857,50.80765143,99.64930925,0.350690755
E02002039,6327,3238,3089,5855,472,116,167.55,37.76186213,51.17749328,48.82250672,92.53990833,7.460091671
E02002040,5967,2904,3063,5927,40,125,417.15,14.30420712,48.6676722,51.3323278,99.32964639,0.670353612
E02002041,6202,2996,3206,6167,35,90,285.73,21.70580618,48.30699774,51.69300226,99.43566591,0.564334086
E02002042,8060,3919,4141,8037,23,124,381.37,21.13433149,48.62282878,51.37717122,99.7146402,0.285359801
E02002043,8480,4156,4324,8347,133,38,207.13,40.94047217,49.00943396,50.99056604,98.43160377,1.568396226
E02002044,7498,3592,3906,7498,0,70,171.96,43.60316353,47.9061083,52.0938917,100,0
E02002045,7754,3755,3999,7754,0,45,207.83,37.30933936,48.42661852,51.57338148,100,0
E02002046,5626,2691,2935,5626,0,18,100.92,55.74712644,47.83149662,52.16850338,100,0
E02002047,6465,3152,3313,6331,134,47,253.36,25.51705084,48.75483372,51.24516628,97.92730085,2.072699149
E02002048,6420,3162,3258,6420,0,98,285.6,22.4789916,49.25233645,50.74766355,100,0
E02002049,5932,2975,2957,5920,12,15,155.98,38.03051673,50.15171949,49.84828051,99.79770735,0.20229265
E02002051,5517,2665,2852,5467,50,14,106.97,51.575208,48.30523835,51.69476165,99.09371035,0.90628965
E02002052,10650,5166,5484,10467,183,72,248.22,42.90548707,48.50704225,51.49295775,98.28169014,1.718309859
E02002053,5975,2923,3052,5970,5,52,103.44,57.76295437,48.92050209,51.07949791,99.91631799,0.083682008
E02002054,5583,2694,2889,5579,4,49,172.85,32.29968181,48.25362708,51.74637292,99.92835393,0.071646068
E02002055,9053,4451,4602,9050,3,64,354.4,25.54458239,49.16602231,50.83397769,99.96686181,0.033138186
E02002056,8624,4317,4307,8547,77,18,205.21,42.02524243,50.05797774,49.94202226,99.10714286,0.892857143
E02002057,8996,4394,4602,8917,79,34,204.4,44.01174168,48.84393064,51.15606936,99.12183193,0.878168075
E02002058,11677,5790,5887,11579,98,60,344.33,33.91223536,49.58465359,50.41534641,99.16074334,0.839256658
E02002059,10533,5210,5323,10380,153,67,402.73,26.15399896,49.46359062,50.53640938,98.54742239,1.452577613
E02002060,6273,3193,3080,6250,23,38,258.79,24.23973106,50.90068548,49.09931452,99.63334927,0.366650725
E02002061,5802,3011,2791,5731,71,29,184.13,31.51034595,51.89589797,48.10410203,98.77628404,1.22371596
E02002062,7166,3695,3471,7080,86,37,320.28,22.3741726,51.56293609,48.43706391,98.79988836,1.200111638
E02002063,9172,4515,4657,9129,43,54,369.81,24.80192531,49.22590493,50.77409507,99.53118186,0.468818142
E02002064,11970,5907,6063,11869,101,63,234.19,51.11234468,49.34837093,50.65162907,99.15622389,0.843776107
E02002065,12146,6090,6056,12067,79,74,350.41,34.66225279,50.13996377,49.86003623,99.34958011,0.650419891
E02002066,7211,3595,3616,7198,13,33,282.23,25.55008327,49.85438913,50.14561087,99.81971987,0.180280128
E02002067,5508,2702,2806,5468,40,37,242.34,22.72839812,49.05591866,50.94408134,99.27378359,0.726216412
E02002068,11983,5954,6029,11930,53,101,289.92,41.33209161,49.68705666,50.31294334,99.55770675,0.442293249
E02002069,6567,3259,3308,6542,25,26,150.34,43.68098976,49.62692249,50.37307751,99.61930866,0.380691335
E02002070,9140,4505,4635,8993,147,58,105.45,86.67614983,49.28884026,50.71115974,98.3916849,1.608315098
E02002071,6507,3116,3391,6507,0,19,179.21,36.30935774,47.88689104,52.11310896,100,0
E02002072,8346,4210,4136,8266,80,43,197.49,42.26036761,50.44332614,49.55667386,99.04145699,0.958543015
E02002073,7550,3602,3948,7508,42,42,154.28,48.93699767,47.70860927,52.29139073,99.44370861,0.556291391
E02002074,8026,3883,4143,7964,62,49,136.47,58.81146039,48.38026414,51.61973586,99.22751059,0.772489409
E02002075,8539,4179,4360,8473,66,38,188.29,45.35025758,48.94015693,51.05984307,99.22707577,0.77292423
E02002076,10306,5005,5301,10243,63,95,187.73,54.8979918,48.56394333,51.43605667,99.38870561,0.611294392
E02002077,10182,5106,5076,10109,73,39,247.32,41.16933527,50.1473188,49.8526812,99.28304852,0.716951483
E02002078,6205,2973,3232,6205,0,50,116.64,53.1978738,47.91297341,52.08702659,100,0
E02002079,7985,3846,4139,7958,27,61,192.14,41.55823878,48.16530996,51.83469004,99.661866,0.338134001
E02002080,6664,3203,3461,6593,71,44,241.96,27.54174244,48.06422569,51.93577431,98.93457383,1.06542617
E02002081,5379,2599,2780,5366,13,54,186.52,28.83873043,48.31753114,51.68246886,99.75831939,0.24168061
E02002082,5909,2800,3109,5909,0,28,70.26,84.1019072,47.38534439,52.61465561,100,0
E02002083,5838,2884,2954,5825,13,53,134.42,43.43103705,49.40047962,50.59952038,99.777321,0.222679
E02002084,6183,2891,3292,6126,57,27,145.85,42.39286939,46.75723759,53.24276241,99.07811742,0.921882581
E02002085,6252,3028,3224,6252,0,38,146.35,42.71950803,48.4325016,51.5674984,100,0
E02002086,5443,2688,2755,5347,96,40,146.39,37.18150147,49.38453059,50.61546941,98.23626676,1.763733235
E02002087,6034,2883,3151,6032,2,12,120.46,50.09131662,47.77925091,52.22074909,99.96685449,0.033145509
E02002088,9327,4565,4762,9326,1,22,166.87,55.89380955,48.94392624,51.05607376,99.98927844,0.010721561
E02002089,7733,3769,3964,7532,201,56,1501.05,5.151727124,48.73916979,51.26083021,97.40075003,2.599249968
E02002090,5807,2835,2972,5807,0,48,122.07,47.57106578,48.82038919,51.17961081,100,0
E02002091,7277,3546,3731,7277,0,59,332.05,21.91537419,48.72887179,51.27112821,100,0
E02002092,7141,3451,3690,7086,55,72,167.68,42.58707061,48.32656491,51.67343509,99.22979975,0.770200252
E02002093,6557,3217,3340,6353,204,93,164.99,39.74180253,49.06207107,50.93792893,96.88882111,3.111178893
E02002094,5962,2873,3089,5866,96,138,225.55,26.43316338,48.18852734,51.81147266,98.38980208,1.61019792
E02002095,8537,4108,4429,8510,27,116,1510.5,5.651770937,48.11994846,51.88005154,99.68372965,0.316270353
E02002096,10008,4814,5194,9870,138,160,366.06,27.33978036,48.10151878,51.89848122,98.62110312,1.378896882
E02002097,6555,3220,3335,6497,58,145,4723.04,1.387877299,49.12280702,50.87719298,99.11517925,0.884820748
E02002098,9418,4561,4857,9381,37,148,218.03,43.19589047,48.42854109,51.57145891,99.60713527,0.392864727
E02002099,6561,3223,3338,6453,108,226,381.73,17.18754093,49.12360921,50.87639079,98.35390947,1.646090535
E02002101,5843,2781,3062,5783,60,54,134.4,43.47470238,47.59541332,52.40458668,98.97313024,1.026869759
E02002102,8592,4150,4442,8407,185,138,288.12,29.82090796,48.30074488,51.69925512,97.84683426,2.153165736
E02002103,6025,2857,3168,6012,13,85,156.32,38.54273286,47.41908714,52.58091286,99.78423237,0.215767635
E02002104,6166,2999,3167,6166,0,228,272.72,22.60926958,48.63769056,51.36230944,100,0
E02002105,7815,3851,3964,7811,4,201,2291.17,3.410921058,49.27703135,50.72296865,99.94881638,0.051183621
E02002106,9275,4445,4830,9127,148,280,897.36,10.33587412,47.9245283,52.0754717,98.40431267,1.595687332
E02002107,5783,2823,2960,5733,50,121,239.69,24.12699737,48.81549369,51.18450631,99.13539685,0.864603147
E02002108,9797,4798,4999,9790,7,320,890.01,11.00774149,48.97417577,51.02582423,99.92854956,0.071450444
E02002109,9357,4741,4616,9346,11,172,1688.95,5.540128482,50.66794913,49.33205087,99.88244095,0.117559047
E02002110,6753,3307,3446,6692,61,48,503.1,13.42277877,48.97082778,51.02917222,99.09669776,0.903302236
E02002111,5923,2990,2933,5864,59,17,221.02,26.79847978,50.48117508,49.51882492,99.00388317,0.996116833
E02002112,5435,2692,2743,5435,0,58,242.7,22.39390194,49.53081877,50.46918123,100,0
E02002113,6468,3175,3293,6392,76,32,452.69,14.2879233,49.08781694,50.91218306,98.82498454,1.175015461
E02002114,6033,2940,3093,5974,59,59,179.75,33.56328234,48.73197414,51.26802586,99.02204542,0.977954583
E02002115,6564,3195,3369,6564,0,44,280.35,23.41359016,48.67458867,51.32541133,100,0
E02002116,6739,3285,3454,6720,19,81,330.67,20.37983488,48.74610476,51.25389524,99.71805906,0.281940941
E02002117,6051,2979,3072,5991,60,48,177.85,34.02305313,49.23153198,50.76846802,99.00842836,0.991571641
E02002118,7195,3444,3751,7194,1,35,179.35,40.11708949,47.86657401,52.13342599,99.98610146,0.013898541
E02002119,5990,2951,3039,5990,0,58,159.34,37.59256935,49.2654424,50.7345576,100,0
E02002120,6266,3069,3197,6261,5,56,116.64,53.72085048,48.97861475,51.02138525,99.92020428,0.079795723
E02002121,6211,3021,3190,6007,204,20,122.12,50.85981002,48.63951055,51.36048945,96.71550475,3.28449525
E02002122,5518,2744,2774,5481,37,18,158.63,34.78534956,49.72816238,50.27183762,99.3294672,0.670532802
E02002123,6431,3140,3291,6387,44,31,118.09,54.45846388,48.82599907,51.17400093,99.31581403,0.684185974
E02002124,6893,3297,3596,6827,66,76,575.34,11.98074182,47.83113303,52.16886697,99.04250689,0.957493109
E02002125,5918,2845,3073,5855,63,39,419.85,14.0955103,48.07367354,51.92632646,98.93545117,1.064548834
E02002126,6342,3145,3197,6342,0,17,208.86,30.36483769,49.59003469,50.40996531,100,0
E02002127,8331,4103,4228,8245,86,43,246.76,33.76154968,49.24978994,50.75021006,98.96771096,1.032289041
E02002128,5547,2697,2850,5542,5,33,203.21,27.296885,48.62087615,51.37912385,99.90986119,0.090138814
E02002129,5902,2953,2949,5902,0,31,177.27,33.29384555,50.03388682,49.96611318,100,0
E02002130,6594,3227,3367,6586,8,24,164.33,40.12657458,48.93842887,51.06157113,99.87867759,0.121322414
E02002131,7847,3840,4007,7842,5,120,836.53,9.380416721,48.93589907,51.06410093,99.93628138,0.063718619
E02002132,6371,2964,3407,6320,51,17,142.11,44.83146858,46.52330874,53.47669126,99.19949772,0.800502276
E02002133,6645,3376,3269,6580,65,84,351.35,18.91276505,50.80511663,49.19488337,99.02182092,0.978179082
E02002134,8221,3982,4239,8159,62,40,254.42,32.31271126,48.43692981,51.56307019,99.24583384,0.75416616
E02002135,7081,3513,3568,7064,17,44,216.58,32.69461631,49.61163677,50.38836323,99.75992092,0.240079085
E02002136,7562,3736,3826,7530,32,42,226.24,33.42468175,49.40491933,50.59508067,99.57683153,0.423168474
E02002137,6285,3089,3196,6251,34,91,215.43,29.17420972,49.14876691,50.85123309,99.45902944,0.540970565
E02002138,6303,3125,3178,6278,25,77,180.24,34.97003995,49.57956529,50.42043471,99.60336348,0.396636522
E02002139,9498,4880,4618,9027,471,109,236.81,40.10810354,51.37923773,48.62076227,95.04106128,4.958938724
E02002140,8021,3979,4042,7940,81,47,192.57,41.65238615,49.60728089,50.39271911,98.99015085,1.009849146
E02002141,6690,3252,3438,6690,0,86,266.25,25.12676056,48.60986547,51.39013453,100,0
E02002142,6793,3370,3423,6694,99,35,268.77,25.27439818,49.60989254,50.39010746,98.5426174,1.4573826
E02002143,10027,4992,5035,9991,36,61,164.42,60.9840652,49.78557894,50.21442106,99.64096938,0.359030617
E02002144,6703,3292,3411,6703,0,118,281.85,23.78215363,49.11233776,50.88766224,100,0
E02002145,6799,3351,3448,6790,9,38,126.33,53.81936199,49.2866598,50.7133402,99.86762759,0.132372408
E02002146,6505,3151,3354,6439,66,30,203.19,32.01437079,48.4396618,51.5603382,98.98539585,1.014604151
E02002147,7858,3901,3957,7842,16,24,236,33.29661017,49.64367524,50.35632476,99.79638585,0.203614151
E02002148,11010,5327,5683,11006,4,120,758.48,14.51587385,48.38328792,51.61671208,99.96366939,0.036330609
E02002149,10027,4846,5181,9973,54,66,358.73,27.95138405,48.32951032,51.67048968,99.46145407,0.538545926
E02002150,5715,2749,2966,5668,47,58,202.96,28.15825778,48.10148731,51.89851269,99.1776028,0.8223972
E02002151,5826,2806,3020,5804,22,41,112.23,51.91125368,48.16340542,51.83659458,99.62238242,0.377617576
E02002152,6232,2967,3265,6160,72,28,170.13,36.63081173,47.60911425,52.39088575,98.84467266,1.155327343
E02002153,7502,3695,3807,7502,0,33,150.61,49.81076954,49.25353239,50.74646761,100,0
