GeographyCode,KS101EW0001,KS101EW0002,KS101EW0003,KS101EW0004,KS101EW0005,KS101EW0006,KS101EW0007,KS101EW0008,KS101EW0009,KS101EW0010,KS101EW0011,KS101EW0012
E07000218,62014,30604,31410,61468,546,656,28426.69,2.181541361,49.35014674,50.64985326,99.11955365,0.880446351
E07000219,125252,61441,63811,124410,842,1221,7895.14,15.86444319,49.05390732,50.94609268,99.32775525,0.672244755
E07000220,100075,49884,50191,98180,1895,1449,35111.41,2.850213079,49.84661504,50.15338496,98.10642018,1.893579815
E07000221,120485,58497,61988,118853,1632,2239,97786.63,1.232121406,48.55127194,51.44872806,98.64547454,1.35452546
E07000222,137648,68650,68998,134590,3058,2264,28288.3,4.865898622,49.87359061,50.12640939,97.77839126,2.221608741
E07000223,61182,29513,31669,60424,758,546,4180.71,14.63435637,48.23804387,51.76195613,98.76107352,1.238926482
E07000224,149518,71303,78215,145744,3774,1441,22070.82,6.774465108,47.68857261,52.31142739,97.47588919,2.524110809
E07000225,113794,54401,59393,110837,2957,2338,78623.08,1.44733582,47.80656274,52.19343726,97.40144472,2.598555284
E07000226,106597,52698,53899,105859,738,1053,4497.07,23.70365594,49.43666332,50.56333668,99.30767282,0.692327176
E07000227,131301,63806,67495,128633,2668,2579,53027.07,2.476112672,48.59521253,51.40478747,97.96802766,2.031972338
E07000228,139860,68462,71398,137291,2569,2467,33402.39,4.187125532,48.95037895,51.04962105,98.16316316,1.836836837
E07000229,104640,50384,54256,102752,1888,1063,3248.21,32.21466592,48.14984709,51.85015291,98.19571865,1.804281346
E07000234,93637,46300,47337,90833,2804,1490,21696.91,4.315683662,49.4462659,50.5537341,97.00545724,2.994542756
E07000235,74631,36336,38295,72422,2209,1392,57707.13,1.293271733,48.68754271,51.31245729,97.04010398,2.959896022
E07000236,84214,41848,42366,83745,469,823,5424.98,15.5233752,49.69245019,50.30754981,99.44308547,0.556914527
E07000237,98768,48563,50205,96854,1914,1094,3327.91,29.67868722,49.16875911,50.83124089,98.06212538,1.937874615
E07000238,116944,57445,59499,115545,1399,1874,66354.12,1.76242259,49.12180189,50.87819811,98.80370092,1.196299083
E07000239,97975,48299,49676,96958,1017,1042,19540.66,5.013904341,49.29726971,50.70273029,98.9619801,1.038019903
E08000001,276786,136660,140126,274855,1931,2747,13980.34,19.79823094,49.37388452,50.62611548,99.30234911,0.697650893
E08000002,185060,90588,94472,183025,2035,2472,9948.44,18.60191146,48.95061061,51.04938939,98.90035664,1.099643359
E08000003,503127,252623,250504,481030,22097,3736,11564.49,43.50619872,50.21058301,49.78941699,95.60806715,4.391932852
E08000004,224897,110155,114742,223170,1727,2118,14236.49,15.79722249,48.98019982,51.01980018,99.23209291,0.767907086
E08000005,211699,103642,108057,209552,2147,2083,15808.07,13.39183088,48.9572459,51.0427541,98.98582421,1.014175787
E08000006,233933,116782,117151,228346,5587,2045,9719.02,24.06960784,49.92113126,50.07886874,97.61170934,2.388290664
E08000007,283275,138400,144875,280915,2360,3722,12606.18,22.47112131,48.85711764,51.14288236,99.1668873,0.8331127
E08000008,219324,107650,111674,217736,1588,1769,10317.14,21.25821691,49.08263574,50.91736426,99.27595703,0.724042968
E08000009,226578,110959,115619,225277,1301,3435,10603.73,21.36776398,48.97165656,51.02834344,99.4258048,0.5741952
E08000010,317849,157996,159853,315794,2055,2601,18819.15,16.88965761,49.70788016,50.29211984,99.35346658,0.646533417
E08000011,145893,69329,76564,144990,903,781,8646.93,16.87223095,47.52044306,52.47955694,99.38105324,0.618946762
E08000012,466415,230483,235932,450085,16330,3283,11184.35,41.70246818,49.41586355,50.58413645,96.49882615,3.501173847
E08000013,175308,86138,89170,173958,1350,1499,13638.25,12.85414184,49.13523627,50.86476373,99.22992676,0.770073243
E08000014,273790,131237,142553,269697,4093,3000,15313.61,17.87886723,47.93345265,52.06654735,98.50505862,1.494941378
E08000015,319783,153847,165936,316384,3399,3702,15704.94,20.36193707,48.10981197,51.89018803,98.93709172,1.062908285
E08000016,231221,113634,117587,229539,1682,1681,32905.31,7.026859799,49.1451901,50.8548099,99.27255742,0.727442577
E08000017,302402,149230,153172,297200,5202,2764,56799.22,5.324051985,49.3482186,50.6517814,98.27977328,1.720226718
E08000018,257280,126247,131033,255334,1946,2178,28653.77,8.978923192,49.06988495,50.93011505,99.24362562,0.756374378
E08000019,552698,272661,280037,539064,13634,5017,36794.79,15.02109402,49.33272782,50.66727218,97.53319172,2.466808275
E08000020,200214,97974,102240,197726,2488,1332,14234.74,14.06516733,48.93463994,51.06536006,98.75732966,1.242670343
E08000021,280177,140226,139951,271212,8965,2586,11343.86,24.6985594,50.04907612,49.95092388,96.80023699,3.199763007
E08000022,200801,96883,103918,199142,1659,1550,8239.1,24.37171536,48.2482657,51.7517343,99.1738089,0.826191105
E08000023,148127,71560,76567,146729,1398,867,6441.31,22.99640912,48.30989624,51.69010376,99.05621527,0.943784725
E08000024,275506,133953,141553,271884,3622,1531,13746.17,20.04238271,48.62071969,51.37928031,98.68532809,1.314671913
E08000025,1073045,527806,545239,1051366,21679,9438,26778.82,40.07066032,49.18768551,50.81231449,97.97967466,2.020325336
E08000026,316960,157621,159339,307730,9230,3420,9864.42,32.13164079,49.72898788,50.27101212,97.08796063,2.912039374
E08000027,312925,153819,159106,310398,2527,2635,9795.66,31.94526964,49.15522889,50.84477111,99.19245826,0.807541743
E08000028,308063,151592,156471,305928,2135,1872,8556.73,36.00242149,49.20811652,50.79188348,99.30695994,0.69304006
E08000029,206674,100352,106322,205087,1587,3199,17828.78,11.59215605,48.55569641,51.44430359,99.23212402,0.767875979
E08000030,269323,132319,137004,267397,1926,2051,10395.49,25.90767727,49.13022653,50.86977347,99.28487355,0.715126447
E08000031,249470,123441,126029,245526,3944,2056,6943.95,35.92623795,49.48130036,50.51869964,98.41904838,1.580951617
E08000032,522452,257132,265320,515315,7137,4896,36641.72,14.2583918,49.21638734,50.78361266,98.63394149,1.366058509
E08000033,203826,99627,104199,202376,1450,2168,36392.21,5.60081402,48.87845515,51.12154485,99.28860891,0.711391088
E08000034,422458,208657,213801,416840,5618,4014,40859.65,10.33924667,49.39118208,50.60881792,98.67016366,1.329836339
E08000035,751485,367935,383550,731373,20112,7700,55172.44,13.62065916,48.96105711,51.03894289,97.32369908,2.676300924
E08000036,325837,159913,165924,322264,3573,2843,33861.24,9.622713167,49.07760629,50.92239371,98.90343945,1.09656055
E09000001,7375,4091,3284,7187,188,78,289.78,25.45034164,55.47118644,44.52881356,97.45084746,2.549152542
E09000002,185911,90237,95674,184901,1010,1654,3609.04,51.51259061,48.53774118,51.46225882,99.4567293,0.543270705
E09000003,356386,172676,183710,352597,3789,6147,8673.72,41.08802221,48.45195939,51.54804061,98.93682692,1.063173076
E09000004,231997,111676,120321,230902,1095,2577,6055.95,38.30893584,48.13682936,51.86317064,99.52801114,0.471988862
E09000005,311215,156468,154747,308895,2320,3321,4323.52,71.98185738,50.27649696,49.72350304,99.25453465,0.745465354
E09000006,309392,148588,160804,307023,2369,4757,15015.45,20.60491028,48.02580545,51.97419455,99.2343047,0.765695299
E09000007,220338,107885,112453,212443,7895,2530,2179.6,101.0910259,48.96341076,51.03658924,96.41686863,3.583131371
E09000008,363378,176224,187154,360230,3148,4823,8651.89,41.9998405,48.49605645,51.50394355,99.13368448,0.866315517
E09000009,338449,169175,169274,334725,3724,4037,5552.5,60.95434489,49.98537446,50.01462554,98.89968651,1.100313489
E09000010,312466,150654,161812,310066,2400,3835,8082.94,38.65746869,48.21452574,51.78547426,99.23191643,0.768083567
E09000011,254557,126224,128333,249991,4566,2542,4734.38,53.7677584,49.58575093,50.41424907,98.20629564,1.793704357
E09000012,246270,122029,124241,244433,1837,2221,1906.35,129.1840428,49.55089942,50.44910058,99.25407074,0.745929265
E09000013,182493,88914,93579,180652,1841,2327,1640.4,111.2490856,48.72186878,51.27813122,98.99119418,1.008805817
E09000014,254926,126224,128702,253236,1690,2774,2958.85,86.15712185,49.5139766,50.4860234,99.33706252,0.66293748
E09000015,239056,118023,121033,236970,2086,4251,5046.91,47.36680464,49.3704404,50.6295596,99.12740111,0.872598889
E09000016,237232,114209,123023,235671,1561,2383,11236.35,21.11290588,48.14232481,51.85767519,99.34199433,0.658005665
E09000017,273936,135811,138125,267227,6709,3371,11569.87,23.67667052,49.57763857,50.42236143,97.5508878,2.449112201
E09000018,253957,127397,126560,251961,1996,2897,5598.62,45.36064244,50.16479168,49.83520832,99.21404017,0.785959828
E09000019,206125,101405,104720,200134,5991,1931,1485.95,138.7159729,49.19587629,50.80412371,97.09351122,2.906488781
E09000020,158649,78194,80455,155939,2710,3093,1212.95,130.7959932,49.28742066,50.71257934,98.29182661,1.708173389
E09000021,160060,78103,81957,156358,3702,2639,3724.69,42.97270377,48.79607647,51.20392353,97.68711733,2.312882669
E09000022,303086,150921,152165,300101,2985,3186,2682.14,113.0015585,49.79477772,50.20522228,99.01513102,0.984868981
E09000023,275885,134957,140928,273342,2543,2897,3514.54,78.49818184,48.9178462,51.0821538,99.07823912,0.921760879
E09000024,199693,98515,101178,198217,1476,2866,3760.87,53.09755456,49.3332265,50.6667735,99.26086543,0.739134572
E09000025,307984,160336,147648,306009,1975,2461,3622.36,85.02302366,52.05984726,47.94015274,99.35873292,0.641267079
E09000026,278970,138073,140897,277323,1647,3793,5641.14,49.45277018,49.49385239,50.50614761,99.40961394,0.590386063
E09000027,186990,91149,95841,184098,2892,3661,5741.52,32.56803077,48.74538745,51.25461255,98.45339323,1.54660677
E09000028,288283,142618,145665,282560,5723,3087,2885.41,99.91058463,49.47152624,50.52847376,98.01479796,1.985202041
E09000029,190146,92443,97703,188695,1451,2587,4385.02,43.36263005,48.61685231,51.38314769,99.23690217,0.76309783
E09000030,254096,130906,123190,250343,3753,1497,1976.9,128.532551,51.51832378,48.48167622,98.52299918,1.477000819
E09000031,258249,128970,129279,256615,1634,2149,3881.4,66.53501314,49.94017402,50.05982598,99.36727732,0.632722682
E09000032,306995,148646,158349,301648,5347,4236,3426.29,89.59982955,48.4196811,51.5803189,98.25827782,1.741722178
E09000033,219396,111548,107848,213208,6188,3171,2147.78,102.1501271,50.84322412,49.15677588,97.17952925,2.820470747
W06000001,69751,34274,35477,68941,810,848,71124.11,0.98069417,49.13764677,50.86235323,98.83872633,1.161273673
W06000002,121874,59906,61968,117974,3900,1771,253493.94,0.480776779,49.15404434,50.84595566,96.79997374,3.200026257
W06000003,115228,55749,59479,112531,2697,1520,112582.88,1.023494869,48.38146978,51.61853022,97.65942306,2.340576943
W06000004,93734,45987,47747,92483,1251,1211,83674.27,1.120224891,49.06117311,50.93882689,98.66537222,1.334627776
W06000005,152506,75247,77259,151679,827,1719,43753.91,3.485539921,49.34035382,50.65964618,99.45772625,0.542273747
W06000006,134844,67052,67792,133244,1600,1370,50377.45,2.67667379,49.72560885,50.27439115,98.81344368,1.186556317
W06000008,75922,37793,38129,71444,4478,1203,178545.43,0.425225109,49.77872027,50.22127973,94.10184136,5.898158636
W06000009,122439,59823,62616,120545,1894,1728,161873.87,0.756385203,48.85943204,51.14056796,98.45310726,1.546892738
W06000010,183777,89837,93940,181227,2550,2254,237035.46,0.775314377,48.88370144,51.11629856,98.61244878,1.387551217
W06000011,239023,118087,120936,234363,4660,2558,37974.42,6.294316016,49.40403225,50.59596775,98.05039682,1.949603176
W06000012,139812,68450,71362,138682,1130,1192,44125.95,3.168475693,48.95860155,51.04139845,99.19177181,0.808228192
W06000013,139178,68789,70389,136842,2336,1501,25074.74,5.550526147,49.42519651,50.57480349,98.32157381,1.678426188
W06000014,126336,61522,64814,124259,2077,1857,33095.28,3.817341929,48.69712513,51.30287487,98.35597138,1.644028622
W06000015,346090,169893,176197,334551,11539,3917,14038.2,24.6534456,49.08925424,50.91074576,96.66589615,3.334103846
W06000016,234410,114635,119775,231885,2525,1881,42412.97,5.526847094,48.90363039,51.09636961,98.92282752,1.077172476
W06000018,178806,87701,91105,177755,1051,1436,27745.02,6.444616007,49.04813038,50.95186962,99.41221212,0.587787882
W06000019,69814,34325,35489,69239,575,521,10876.16,6.418993468,49.16635632,50.83364368,99.17638296,0.82361704
W06000020,91075,44382,46693,90360,715,792,12564.08,7.248839549,48.73126544,51.26873456,99.21493275,0.785067252
W06000021,91323,44922,46401,89694,1629,1682,84914.94,1.075464459,49.19023685,50.80976315,98.21622154,1.783778457
W06000022,145736,71380,74356,144103,1633,1509,19051.6,7.649541246,48.97897568,51.02102432,98.8794807,1.120519295
W06000023,132976,65683,67293,131047,1929,2117,518037.01,0.256692085,49.3946276,50.6053724,98.54936229,1.450637709
W06000024,58802,28791,30011,58334,468,474,11139.29,5.278792454,48.96262032,51.03737968,99.2041087,0.795891296
