GeographyCode,KS101EW0001,KS101EW0002,KS101EW0003,KS101EW0004,KS101EW0005,KS101EW0006,KS101EW0007,KS101EW0008,KS101EW0009,KS101EW0010,KS101EW0011,KS101EW0012
W00003111,273,141,132,263,10,6,1962.9,0.139079933,51.64835165,48.35164835,96.33699634,3.663003663
W00003112,299,156,143,299,0,7,1007.57,0.296753575,52.17391304,47.82608696,100,0
W00003113,218,107,111,213,5,2,97.43,2.237503849,49.08256881,50.91743119,97.70642202,2.293577982
W00003114,295,146,149,295,0,5,609.26,0.48419394,49.49152542,50.50847458,100,0
W00003115,365,177,188,365,0,11,1815.76,0.201017756,48.49315068,51.50684932,100,0
W00003116,366,175,191,366,0,8,1314.17,0.278502781,47.81420765,52.18579235,100,0
W00003117,281,142,139,281,0,7,2045.69,0.137361966,50.53380783,49.46619217,100,0
W00003118,213,96,117,213,0,5,1343.6,0.158529324,45.07042254,54.92957746,100,0
W00003119,434,218,216,434,0,10,2840.1,0.152811521,50.23041475,49.76958525,100,0
W00003120,363,169,194,363,0,9,66.77,5.436573311,46.55647383,53.44352617,100,0
W00003121,314,148,166,314,0,4,786.56,0.399206672,47.13375796,52.86624204,100,0
W00003122,255,131,124,255,0,7,1443.25,0.176684566,51.37254902,48.62745098,100,0
W00003123,320,157,163,317,3,4,689.37,0.464191943,49.0625,50.9375,99.0625,0.9375
W00003124,312,161,151,305,7,5,151.98,2.052901698,51.6025641,48.3974359,97.75641026,2.243589744
W00003125,314,142,172,312,2,4,523.6,0.599694423,45.22292994,54.77707006,99.36305732,0.636942675
W00003126,381,190,191,379,2,4,116.51,3.27010557,49.8687664,50.1312336,99.47506562,0.524934383
W00003127,354,178,176,354,0,7,723,0.489626556,50.28248588,49.71751412,100,0
W00003128,402,196,206,401,1,7,269.02,1.494312691,48.75621891,51.24378109,99.75124378,0.248756219
W00003129,377,174,203,320,57,8,1564.2,0.241017773,46.15384615,53.84615385,84.8806366,15.1193634
W00003130,311,163,148,304,7,3,1151.39,0.270108304,52.41157556,47.58842444,97.74919614,2.250803859
W00003131,329,170,159,329,0,6,2360.56,0.139373708,51.67173252,48.32826748,100,0
W00003132,241,122,119,241,0,5,1421.48,0.169541605,50.62240664,49.37759336,100,0
W00003133,150,73,77,150,0,5,1817.08,0.082550025,48.66666667,51.33333333,100,0
W00003134,326,151,175,326,0,2,8.81,37.00340522,46.3190184,53.6809816,100,0
W00003135,322,160,162,322,0,7,7.1,45.35211268,49.68944099,50.31055901,100,0
W00003136,311,155,156,311,0,1,7.72,40.28497409,49.8392283,50.1607717,100,0
W00003137,262,129,133,262,0,5,342.5,0.764963504,49.23664122,50.76335878,100,0
W00003138,359,167,192,342,17,4,34.87,10.29538285,46.51810585,53.48189415,95.26462396,4.735376045
W00003139,382,178,204,382,0,5,268.37,1.423407982,46.59685864,53.40314136,100,0
W00003140,240,119,121,240,0,3,6.27,38.27751196,49.58333333,50.41666667,100,0
W00003141,276,130,146,276,0,9,3.28,84.14634146,47.10144928,52.89855072,100,0
W00003142,278,136,142,278,0,0,2.73,101.8315018,48.92086331,51.07913669,100,0
W00003143,336,159,177,336,0,8,10.8,31.11111111,47.32142857,52.67857143,100,0
W00003144,214,111,103,212,2,0,4.75,45.05263158,51.86915888,48.13084112,99.06542056,0.934579439
W00003145,374,219,155,373,1,2,24.18,15.46732837,58.55614973,41.44385027,99.73262032,0.267379679
W00003146,280,135,145,280,0,2,8.31,33.69434416,48.21428571,51.78571429,100,0
W00003147,245,113,132,245,0,3,13.08,18.73088685,46.12244898,53.87755102,100,0
W00003148,344,182,162,344,0,6,362.03,0.950197497,52.90697674,47.09302326,100,0
W00003149,254,124,130,254,0,8,9.23,27.51895991,48.81889764,51.18110236,100,0
W00003150,363,173,190,363,0,5,10.78,33.67346939,47.6584022,52.3415978,100,0
W00003151,202,96,106,202,0,1,93.84,2.152600171,47.52475248,52.47524752,100,0
W00003152,150,75,75,150,0,4,5.7,26.31578947,50,50,100,0
W00003153,303,145,158,303,0,0,6.25,48.48,47.85478548,52.14521452,100,0
W00003154,228,99,129,228,0,3,2.55,89.41176471,43.42105263,56.57894737,100,0
W00003155,313,150,163,313,0,1,4.86,64.40329218,47.92332268,52.07667732,100,0
W00003156,276,142,134,276,0,0,6.07,45.46952224,51.44927536,48.55072464,100,0
W00003157,313,152,161,313,0,3,7.18,43.59331476,48.56230032,51.43769968,100,0
W00003158,282,120,162,282,0,0,5.77,48.87348354,42.55319149,57.44680851,100,0
W00003159,301,155,146,301,0,6,8.07,37.29863693,51.49501661,48.50498339,100,0
W00003160,275,125,150,275,0,4,12.68,21.68769716,45.45454545,54.54545455,100,0
W00003161,240,106,134,240,0,1,6.09,39.408867,44.16666667,55.83333333,100,0
W00003162,259,127,132,259,0,7,15.51,16.69890393,49.03474903,50.96525097,100,0
W00003163,293,140,153,293,0,0,4.98,58.83534137,47.78156997,52.21843003,100,0
W00003164,407,178,229,407,0,4,5.93,68.63406408,43.73464373,56.26535627,100,0
W00003165,392,184,208,392,0,1,13.7,28.61313869,46.93877551,53.06122449,100,0
W00003166,286,136,150,286,0,4,32.42,8.821714991,47.55244755,52.44755245,100,0
W00003167,412,198,214,412,0,5,30.87,13.3462909,48.05825243,51.94174757,100,0
W00003168,245,116,129,245,0,6,25.14,9.745425617,47.34693878,52.65306122,100,0
W00003169,308,150,158,308,0,1,3.9,78.97435897,48.7012987,51.2987013,100,0
W00003170,318,166,152,318,0,1,3.9,81.53846154,52.20125786,47.79874214,100,0
W00003171,123,63,60,123,0,3,377.77,0.325594939,51.2195122,48.7804878,100,0
W00003172,502,237,265,502,0,2,42.79,11.73171302,47.21115538,52.78884462,100,0
W00003173,265,131,134,265,0,4,2.42,109.5041322,49.43396226,50.56603774,100,0
W00003174,407,204,203,407,0,6,108.35,3.756345178,50.12285012,49.87714988,100,0
W00003175,457,224,233,445,12,2,150.71,3.032313715,49.01531729,50.98468271,97.37417943,2.625820569
W00003176,445,220,225,445,0,6,24.32,18.29769737,49.43820225,50.56179775,100,0
W00003177,381,194,187,381,0,0,9.4,40.53191489,50.91863517,49.08136483,100,0
W00003178,306,145,161,306,0,4,7.99,38.29787234,47.38562092,52.61437908,100,0
W00003179,251,123,128,251,0,1,2.71,92.6199262,49.00398406,50.99601594,100,0
W00003180,321,164,157,313,8,1,26.13,12.2847302,51.09034268,48.90965732,97.50778816,2.492211838
W00003181,256,125,131,256,0,0,8.36,30.62200957,48.828125,51.171875,100,0
W00003182,308,159,149,295,13,3,9.01,34.18423973,51.62337662,48.37662338,95.77922078,4.220779221
W00003183,278,128,150,278,0,2,7.72,36.01036269,46.04316547,53.95683453,100,0
W00003184,341,183,158,341,0,6,9.41,36.23804463,53.66568915,46.33431085,100,0
W00003185,279,139,140,279,0,3,2.9,96.20689655,49.82078853,50.17921147,100,0
W00003186,220,121,99,215,5,0,6.8,32.35294118,55,45,97.72727273,2.272727273
W00003187,316,152,164,316,0,5,13.73,23.01529497,48.10126582,51.89873418,100,0
W00003188,265,126,139,265,0,5,6.78,39.08554572,47.54716981,52.45283019,100,0
W00003189,232,109,123,228,4,4,8.25,28.12121212,46.98275862,53.01724138,98.27586207,1.724137931
W00003190,237,111,126,237,0,1,7.87,30.11435832,46.83544304,53.16455696,100,0
W00003191,251,125,126,251,0,6,17.76,14.13288288,49.80079681,50.19920319,100,0
W00003192,326,135,191,307,19,2,23.27,14.00945423,41.41104294,58.58895706,94.17177914,5.828220859
W00003193,296,136,160,296,0,0,10.59,27.95089707,45.94594595,54.05405405,100,0
W00003194,224,109,115,224,0,6,455.55,0.491713314,48.66071429,51.33928571,100,0
W00003195,342,143,199,295,47,11,653.62,0.523239803,41.8128655,58.1871345,86.25730994,13.74269006
W00003196,316,168,148,313,3,6,893.58,0.353633698,53.16455696,46.83544304,99.05063291,0.949367089
W00003197,308,146,162,308,0,6,251.35,1.225382932,47.4025974,52.5974026,100,0
W00003198,319,157,162,319,0,5,279.47,1.141446309,49.21630094,50.78369906,100,0
W00003199,310,138,172,310,0,1,1585.5,0.195521917,44.51612903,55.48387097,100,0
W00003200,264,123,141,264,0,2,89.93,2.935616591,46.59090909,53.40909091,100,0
W00003201,250,97,153,247,3,6,71.54,3.494548504,38.8,61.2,98.8,1.2
W00003202,337,162,175,337,0,9,20.79,16.20971621,48.07121662,51.92878338,100,0
W00003203,343,159,184,343,0,5,52.15,6.577181208,46.35568513,53.64431487,100,0
W00003204,328,144,184,328,0,3,7.97,41.15432873,43.90243902,56.09756098,100,0
W00003205,374,177,197,374,0,4,9,41.55555556,47.32620321,52.67379679,100,0
W00003206,273,137,136,263,10,3,12.07,22.61806131,50.18315018,49.81684982,96.33699634,3.663003663
W00003207,283,134,149,283,0,5,7.43,38.08882907,47.34982332,52.65017668,100,0
W00003208,288,140,148,288,0,4,12.9,22.3255814,48.61111111,51.38888889,100,0
W00003209,330,164,166,330,0,11,27.34,12.07022677,49.6969697,50.3030303,100,0
W00003210,326,165,161,326,0,5,720.38,0.452538938,50.61349693,49.38650307,100,0
W00003211,244,114,130,244,0,2,38.17,6.392454807,46.72131148,53.27868852,100,0
W00003212,335,164,171,335,0,5,272.18,1.230803145,48.95522388,51.04477612,100,0
W00003213,262,113,149,262,0,6,49.5,5.292929293,43.12977099,56.87022901,100,0
W00003214,335,164,171,335,0,3,7.17,46.72245467,48.95522388,51.04477612,100,0
W00003215,282,142,140,282,0,1,4.48,62.94642857,50.35460993,49.64539007,100,0
W00003216,366,180,186,366,0,2,7.77,47.1042471,49.18032787,50.81967213,100,0
W00003217,247,128,119,247,0,1,8.62,28.65429234,51.82186235,48.17813765,100,0
W00003218,233,114,119,233,0,1,2.79,83.5125448,48.92703863,51.07296137,100,0
W00003219,239,117,122,239,0,0,2.69,88.84758364,48.9539749,51.0460251,100,0
W00003220,273,148,125,273,0,1,5.72,47.72727273,54.21245421,45.78754579,100,0
W00003221,290,150,140,290,0,2,10.91,26.58111824,51.72413793,48.27586207,100,0
W00003222,376,194,182,353,23,3,4.3,87.44186047,51.59574468,48.40425532,93.88297872,6.117021277
W00003223,270,125,145,270,0,0,7.34,36.78474114,46.2962963,53.7037037,100,0
W00003224,329,148,181,329,0,0,3.06,107.5163399,44.98480243,55.01519757,100,0
W00003225,331,156,175,331,0,1,73.22,4.520622781,47.12990937,52.87009063,100,0
W00003226,316,146,170,281,35,6,34.15,9.25329429,46.20253165,53.79746835,88.92405063,11.07594937
W00003227,296,144,152,293,3,4,11.91,24.85306465,48.64864865,51.35135135,98.98648649,1.013513514
W00003228,319,164,155,319,0,0,81.89,3.895469532,51.41065831,48.58934169,100,0
W00003229,313,165,148,313,0,2,9.67,32.36814891,52.71565495,47.28434505,100,0
W00003230,381,186,195,381,0,7,13.25,28.75471698,48.81889764,51.18110236,100,0
W00003231,295,127,168,295,0,4,23.37,12.62302097,43.05084746,56.94915254,100,0
W00003232,310,163,147,298,12,4,45.93,6.749401263,52.58064516,47.41935484,96.12903226,3.870967742
W00003233,292,140,152,292,0,2,3.89,75.06426735,47.94520548,52.05479452,100,0
W00003234,285,138,147,285,0,3,13.18,21.62367223,48.42105263,51.57894737,100,0
W00003235,393,214,179,389,4,5,15.97,24.6086412,54.45292621,45.54707379,98.9821883,1.017811705
W00003236,263,130,133,259,4,5,38.34,6.859676578,49.42965779,50.57034221,98.47908745,1.520912548
